Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
Northeast Indiana Regional Workforce Board (Huntington),Workforce Investment Board,Not Readily Available,n/a,Huntington,"LaGrange, Steuben, Noble, DeKalb, Whitley, Allen, Wabash, Huntington, Wells, Adams, Grant",3,http://www.workonenortheast.org/regional-information/regional-workforce-investment-board.html,Not Readily Available,Not Readily Available,(260) 724-2037
Northeast Indiana Regional Workforce Board (Wells),Workforce Investment Board,Not Readily Available,n/a,Wells,"LaGrange, Steuben, Noble, DeKalb, Whitley, Allen, Wabash, Huntington, Wells, Adams, Grant",3,http://www.workonenortheast.org/regional-information/regional-workforce-investment-board.html,Not Readily Available,Not Readily Available,(260) 724-2037
Northeast Indiana Regional Workforce Board (Adams),Workforce Investment Board,Not Readily Available,n/a,Adams,"LaGrange, Steuben, Noble, DeKalb, Whitley, Allen, Wabash, Huntington, Wells, Adams, Grant",3,http://www.workonenortheast.org/regional-information/regional-workforce-investment-board.html,Not Readily Available,Not Readily Available,(260) 724-2037
Northeast Indiana Regional Workforce Board (Grant),Workforce Investment Board,Not Readily Available,n/a,Grant,"LaGrange, Steuben, Noble, DeKalb, Whitley, Allen, Wabash, Huntington, Wells, Adams, Grant",3,http://www.workonenortheast.org/regional-information/regional-workforce-investment-board.html,Not Readily Available,Not Readily Available,(260) 724-2037
Adam County Community Foundation,Community Foundation,Building partnerships between donors and communityÿto enrich and enhanceÿthequality of life inÿAdamsÿCounty.,n/a,Adams,n/a,3,http://www.adamscountyfoundation.org/,Not Readily Available,accfoundation@earthlink.net,ÿ(260) 724-3939
Community Foundation of Grant County,Community Foundation,"The mission of the Community Foundation of Grant County is to connect people, resources, and causes to promote sustainable impact towards the betterment of Grant County.",n/a,Grant,n/a,3,http://givetogrant.org/,Elizabeth Wright,foundationoffice@comfdn.org,765-662-0065
Community Foundation of Greater Fort Wayne,Community Foundation,"The mission of the Community Foundation of Greater Fort Wayne is to serve as a community leader to improve the quality of life by building permanent endowments, promoting effective grantmaking, fostering philanthropy, stimulating community dialogue, and helping donors achieve their charitable goals",n/a,Allen,n/a,3,http://www.cfgfw.org/,Annette Smith,asmith@cfgfw.org,260-426-4083
Community Foundation of Wabash County,Community Foundation,"We serve the citizens of Wabash County by implementing their charitable aspirations, making grants, investing and safeguarding charitable assets, providing information regarding charitable endeavors, and convening citizens and linking resources to address issues confronting our shared lives.ÿ",n/a,Wabash,n/a,3,http://www.cfwabash.org/,Not Readily Available,info@cfwabash.org,260-982-4824
Community Foundation Partnership Inc.,Community Foundation,Not Readily Available,n/a,Grant,n/a,3,http://cfpartner.org/,"Hope Flores, Executive Director",hope@cfpartner.org,812-279-2215
DeKalb County Community Foundation Inc.,Community Foundation,The Community Foundation of DeKalb County promotes community philanthropy by offering local citizens the opportunity to leave a charitable legacy that will sustain and improve life in our county,n/a,DeKalb,n/a,3,http://www.dekalbfoundation.org/,"Rosie Shinkel, Program Manager",rshinkel@dekalbfoundation.org,260-925-0311
Huntington County Community Foundation,Community Foundation,"Established in 1991, the Huntington County Community Foundation's mission is to work to enhance the quality of life in Huntington County, providing leadership and opportunities through the development and utilization of a growing endowment fund.",n/a,Huntington,n/a,3,http://www.huntingtonccf.org/,Not Readily Available,info@huntingtonccf.org,260-356-8878
Lagrange County Community Foundation Inc.,Community Foundation,"The mission of LaGrange County Community Foundation is to inspire and sustain generosity, leadership and service in our community",n/a,LaGrange,n/a,3,http://www.lccf.net/,"Ms. Laura Lemings, Executive Director",lccf@lccf.net,260-463-4363
Noble County Community Foundation,Community Foundation,"To improve the quality of life in Noble County by serving as a catalyst for positive change, enabling donors to carry out charitable intent, and making grants.",n/a,Noble,n/a,3,http://noblecountycf.org/,Margarita White,info@noblecountycf.org,260-894-3335
Steuben County Community Foundation,Community Foundation,Connecting people who care with needs that matter to our community,n/a,Steuben,n/a,3,http://www.steubenfoundation.org/home/4583313294,"Sharon Stroh, President & CEO",sccf@locl.net,260-665-6656
Wabash Valley Community Foundation Inc.,Community Foundation,"The Wabash Valley Community Foundation Inc's mission is engaging people, building resources and strengthening community.",n/a,Wabash,n/a,3,http://www.wvcf.com/,"Beth Telvin, Executive Director",beth@wvcf.com,812-232-2234
Wells County Foundation Inc.,Community Foundation,The mission of the Wells County Foundation is to enhance the present and future quality of life of the Wells County Community.ÿ,n/a,Wells,n/a,3,http://www.wellscountyfound.org/,"Tammy Slater, CEO",wellscountyfound@wellscountyfound.org,260-824-8620
Whitley County Community Fouundation. ,Community Foundation,Not Readily Available,n/a,Whitley,n/a,3,http://www.whitleycountycommunityfoundation.org/,"John Slavich, Program Officer",sepwccf@gmail.com,260-244-5224
The Big Goal Collaborative,Regional Planning Initiative,The Big Goal is one of seven priorities identified by Vision 2020. It aims to increase the percentage of Northeast Indiana residents with high-quality degrees or credentials to 60% by 2025.,,Allen,,3,http://www.neindiana.com/vision/priorities/big-goal-collaborative,Ryan Twiss,Ryan@NEIndiana.com,260-469-3469
Region 4 Works Council (Benton),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Benton,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (White),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,White,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Cass),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Cass,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Miami),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Miami,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Warren),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Warren,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Tippecanoe),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Tippecanoe,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Carroll),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Carroll,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Howard),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Howard,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
Region 4 Works Council (Fountain),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Fountain,"Benton, White, Cass, Miami, Warren, Tippecanoe, Carroll, Howard, Fountain, Montgomery, Clinton, Tipton",4,http://in.gov/irwc/region4/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
